uniprot_id,gene,embed_paratope,embed_wholeFv,naive_cdr_identity,biophys_hydrophobicity,biophys_charge,biophys_length,annotation_receptor_prior,is_positive
Q9H013,ADAM19,0.8340189456939697,0.8483473062515259,0.375,-0.5642931937172774,25.9,955,1,0
Q9H015,SLC22A4,0.7664631605148315,0.7719796299934387,0.5,0.514337568058077,0.3000000000000007,551,0,0
Q9H0V9,LMAN2L,0.831941545009613,0.8086729049682617,0.375,-0.22816091954023002,3.999999999999997,348,0,0
Q9H156,SLITRK2,0.8372057676315308,0.8215782046318054,0.5,-0.2879289940828402,4.799999999999995,845,0,0
Q9H158,PCDHAC1,0.8095816373825073,0.8335070013999939,0.4444444444444444,-0.24963655244029095,-31.19999999999999,963,2,0
Q9H159,CDH19,0.8111527562141418,0.8013978004455566,0.4444444444444444,-0.33316062176165767,-47.69999999999999,772,2,0
Q9H172,ABCG4,0.7950405478477478,0.7862255573272705,0.375,0.28560371517027877,8.299999999999997,646,0,0
Q9H195,MUC3B,0.7959779500961304,0.7651360034942627,0.4444444444444444,-0.24193811679156194,-213.0000000000023,13477,0,0
Q9H1C0,LPAR5,0.7404950261116028,0.7630162239074707,0.375,0.3669354838709682,22.0,372,1,0
Q9H1C4,UNC93B1,0.8064672946929932,0.7507176995277405,0.375,0.09480737018425467,-2.4000000000000017,597,0,0
Q9H1D0,TRPV6,0.8227700591087341,0.7803032398223877,0.375,-0.01921568627451032,3.799999999999999,765,2,0
Q9H1E5,TMX4,0.8379050493240356,0.8061163425445557,0.3333333333333333,-0.49570200573065903,-41.4,349,0,0
Q9H1U4,MEGF9,0.8382260799407959,0.8369549512863159,0.375,-0.25747508305647854,-10.9,602,1,0
Q9H1V8,SLC6A17,0.7892065048217773,0.7210515141487122,0.375,0.3408528198074285,-8.9,727,1,0
Q9H1Y3,OPN3,0.8198592662811279,0.804405689239502,0.375,0.4572139303482585,14.8,402,0,0
Q9H205,OR2AG1,0.6277217864990234,0.6952491998672485,0.375,0.6958860759493678,3.9,316,1,0
Q9H207,OR10A5,0.5396624207496643,0.6254196763038635,0.375,0.6848580441640382,9.6,317,1,0
Q9H208,OR10A2,0.5159583687782288,0.6026123762130737,0.375,0.7059405940594066,10.5,303,1,0
Q9H209,OR10A4,0.5649495720863342,0.6491823792457581,0.375,0.793333333333334,1.5999999999999983,315,1,0
Q9H210,OR2D2,0.5843126177787781,0.6610962152481079,0.375,0.7902597402597402,11.7,308,1,0
Q9H222,ABCG5,0.8244041204452515,0.7997354865074158,0.4444444444444444,0.22365591397849457,15.299999999999997,651,0,0
Q9H228,S1PR5,0.7909198999404907,0.7867357134819031,0.375,0.5097989949748756,19.500000000000004,398,1,0
Q9H244,P2RY12,0.7876653075218201,0.7661854028701782,0.375,0.351169590643275,19.200000000000003,342,0,0
Q9H251,CDH23,0.8159587383270264,0.8079299330711365,0.4444444444444444,-0.14153249850924182,-217.20000000000024,3354,2,0
Q9H255,OR51E2,0.5818449258804321,0.6522405743598938,0.375,0.8528125000000006,10.2,320,1,0
Q9H295,DCSTAMP,0.8029655814170837,0.7364689111709595,0.375,0.40148936170212846,20.299999999999997,470,0,0
Q9H2A7,CXCL16,0.8530218005180359,0.8330455422401428,0.375,-0.22440944881889782,7.899999999999997,254,0,0
Q9H2B4,SLC26A1,0.7384563088417053,0.7497318983078003,0.5,0.398002853067049,7.299999999999997,701,1,0
Q9H2C5,OR52A5,0.615513265132904,0.6598608493804932,0.3333333333333333,0.909177215189875,9.3,316,1,0
Q9H2C8,OR51V1,0.6330863237380981,0.6823045015335083,0.375,0.7869158878504681,9.3,321,1,0
Q9H2E6,SEMA6A,0.8388769030570984,0.8067822456359863,0.4444444444444444,-0.450388349514563,16.499999999999996,1030,1,0
Q9H2H9,SLC38A1,0.7868977189064026,0.7385841608047485,0.375,0.5503080082135527,-0.40000000000000047,487,1,0
Q9H2J7,SLC6A15,0.7860310673713684,0.714907705783844,0.375,0.31342465753424636,-18.1,730,1,0
Q9H2U9,ADAM7,0.8210083246231079,0.8004682660102844,0.4444444444444444,-0.4145888594164446,-11.200000000000003,754,1,0
Q9H2W1,MS4A6A,0.8164538741111755,0.7490041851997375,0.375,0.3854838709677417,-0.3999999999999999,248,0,0
Q9H2X3,CLEC4M,0.7461156845092773,0.7996151447296143,0.375,-0.5759398496240604,-12.5,399,0,0
Q9H2X9,SLC12A5,0.8254694938659668,0.7889887690544128,0.375,-0.02317822651448595,-6.600000000000001,1139,0,0
Q9H2Y9,SLCO5A1,0.8265433311462402,0.8295643329620361,0.3333333333333333,0.1507075471698115,4.9999999999999964,848,1,0
Q9H313,TTYH1,0.8175548911094666,0.7807589769363403,0.375,0.27177777777777806,-17.1,450,0,0
Q9H330,TMEM245,0.7986796498298645,0.7331521511077881,0.375,0.42127417519909066,14.200000000000017,879,0,0
Q9H339,OR51B5,0.6226685047149658,0.6817668080329895,0.5,0.797435897435898,5.699999999999999,312,1,0
Q9H340,OR51B6,0.6322529315948486,0.6894562840461731,0.375,0.7131410256410261,11.799999999999999,312,1,0
Q9H341,OR51M1,0.6379227638244629,0.6980723738670349,0.375,0.8650306748466268,10.2,326,1,0
Q9H342,OR51J1,0.7907707095146179,0.7753051519393921,0.4444444444444444,0.5819620253164556,4.699999999999998,316,1,0
Q9H343,OR51I1,0.628498375415802,0.6861481666564941,0.375,0.8089171974522302,11.200000000000001,314,1,0
Q9H344,OR51I2,0.5335462689399719,0.6223078966140747,0.375,0.7826923076923084,8.2,312,1,0
Q9H346,OR52D1,0.5303316116333008,0.6110087633132935,0.3333333333333333,0.8238993710691837,5.999999999999998,318,1,0
Q9H3N8,HRH4,0.8045584559440613,0.7726423740386963,0.4444444444444444,0.31384615384615366,17.1,390,1,0
Q9H3R2,MUC13,0.84500652551651,0.8004363179206848,0.375,-0.2960937500000003,-17.099999999999994,512,0,0
Q9H3S1,SEMA4A,0.8497790694236755,0.8563805818557739,0.4444444444444444,-0.09434954007884372,-4.000000000000002,761,1,0
Q9H3S3,TMPRSS5,0.8353147506713867,0.8506350517272949,0.4444444444444444,-0.07242888402625816,-5.100000000000001,457,0,0
Q9H3T2,SEMA6C,0.8189125657081604,0.8277169466018677,0.4444444444444444,-0.2901075268817202,8.299999999999994,930,1,0
Q9H3T3,SEMA6B,0.8136160373687744,0.8149003982543945,0.3333333333333333,-0.20889639639639626,13.399999999999995,888,1,0
Q9H3W5,LRRN3,0.8290607333183289,0.8099434971809387,0.3333333333333333,-0.09237288135593227,4.600000000000001,708,0,0
Q9H461,FZD8,0.7759943604469299,0.7867729067802429,0.375,0.04654178674351566,11.2,694,1,0
Q9H4A9,DPEP2,0.8032515048980713,0.7984313368797302,0.375,-0.08724279835390948,-4.800000000000001,486,0,0
Q9H4B8,DPEP3,0.7954443693161011,0.7821537256240845,0.3333333333333333,-0.0817622950819673,3.299999999999997,488,0,0
Q9H4D0,CLSTN2,0.8427432775497437,0.797526478767395,0.4444444444444444,-0.3818848167539264,-42.399999999999984,955,0,0
Q9H598,SLC32A1,0.7955992817878723,0.7543940544128418,0.4444444444444444,0.4605714285714289,-3.8000000000000025,525,1,0
Q9H5I5,PIEZO2,0.8041314482688904,0.7265432476997375,0.5,-0.08648255813953452,-37.59999999999994,2752,1,0
Q9H5V8,CDCP1,0.8592753410339355,0.8173669576644897,0.375,-0.2003588516746412,7.999999999999998,836,1,0
Q9H5Y7,SLITRK6,0.814782440662384,0.7794302105903625,0.375,-0.2385255648038048,-12.800000000000006,841,0,0
Q9H665,IGFLR1,0.8305873870849609,0.8071586489677429,0.375,-0.0763380281690143,-0.20000000000000062,355,1,0
Q9H6B4,CLMP,0.8809351921081543,0.8960577845573425,0.4444444444444444,-0.4530831099195708,2.8,373,0,0
Q9H6D8,FNDC4,0.8516769409179688,0.8546662330627441,0.4444444444444444,-0.3123931623931622,2.3000000000000003,234,0,0
Q9H6L2,TMEM231,0.8147234320640564,0.7454698085784912,0.5555555555555556,0.14367088607594933,1.8000000000000012,316,0,0
Q9H6X2,ANTXR1,0.8445762991905212,0.8091877698898315,0.375,-0.3432624113475174,2.0999999999999988,564,1,0
Q9H6Y7,RNF167,0.8354151248931885,0.79584801197052,0.4444444444444444,-0.16428571428571426,-10.0,350,0,0
Q9H756,LRRC19,0.8088339567184448,0.7655013203620911,0.375,-0.05486486486486486,-15.9,370,0,0
Q9H7F0,ATP13A3,0.7805259823799133,0.7234653830528259,0.4444444444444444,0.1575856443719411,-8.400000000000006,1226,0,0
Q9H7M9,C10orf54,0.8777124881744385,0.8713628649711609,0.3333333333333333,-0.2106109324758842,-2.399999999999999,311,1,0
Q9H841,NIPAL2,0.7813363671302795,0.7398232221603394,0.375,0.5689295039164496,4.699999999999999,383,0,0
Q9H8J5,MANSC1,0.8509930372238159,0.8108267188072205,0.4444444444444444,-0.1461716937354991,-3.2,431,0,0
Q9H8M5,CNNM2,0.8204319477081299,0.7866801023483276,0.5,-0.14274285714285728,-8.400000000000004,875,1,0
Q9H8X9,ZDHHC11,0.8291574716567993,0.7750372886657715,0.375,0.04344660194174729,8.700000000000003,412,0,0
Q9H9K5,ERVMER34-1,0.8167024850845337,0.7466460466384888,0.4444444444444444,-0.2761989342806394,5.299999999999999,563,0,0
Q9H9P2,CHODL,0.878799319267273,0.8616694211959839,0.3333333333333333,-0.2860805860805862,-1.3000000000000025,273,0,0
Q9H9S5,FKRP,0.7569785714149475,0.7148396968841553,0.3333333333333333,-0.048080808080808134,0.6999999999999993,495,0,0
Q9HA72,CALHM2,0.7921769022941589,0.7156520485877991,0.25,0.11733746130030911,1.8000000000000012,323,0,0
Q9HAB3,SLC52A2,0.7849620580673218,0.7455012202262878,0.375,0.8087640449438223,-0.10000000000000009,445,1,0
Q9HAR2,LPHN3,0.8561830520629883,0.8169713020324707,0.4444444444444444,-0.2546648237733231,-19.69999999999999,1447,0,0
Q9HAS3,SLC28A3,0.7783923745155334,0.7176674008369446,0.4444444444444444,0.27901591895803207,2.5999999999999974,691,0,0
Q9HAV5,EDA2R,0.8595818281173706,0.8426475524902344,0.4444444444444444,-0.3569023569023571,-12.4,297,1,0
Q9HB29,IL1RL2,0.884915292263031,0.8621833920478821,0.375,-0.09321739130434789,1.899999999999999,575,2,0
Q9HB89,NMUR1,0.7784984707832336,0.7903000116348267,0.3333333333333333,0.3225352112676062,13.600000000000001,426,1,0
Q9HBA0,TRPV4,0.8267849683761597,0.7706406712532043,0.625,-0.15154994259471816,3.5999999999999996,871,2,0
Q9HBB8,CDHR5,0.8351492881774902,0.8426026105880737,0.375,-0.359171597633135,-34.29999999999998,845,2,0
Q9HBE5,IL21R,0.8414196968078613,0.8378579020500183,0.375,-0.26691449814126417,-30.1,538,2,0
Q9HBG7,LY9,0.8895804286003113,0.9117788672447205,0.375,-0.3436641221374046,-14.8,655,0,0
Q9HBJ8,TMEM27,0.8295538425445557,0.7719767093658447,0.3333333333333333,0.07747747747747748,-4.6,222,0,0
Q9HBL6,LRTM1,0.823789656162262,0.8261665105819702,0.4444444444444444,-0.06521739130434785,-3.5999999999999988,345,0,0
Q9HBT6,CDH20,0.8107199668884277,0.8203652501106262,0.5555555555555556,-0.30599250936329536,-49.69999999999999,801,2,0
Q9HBV2,SPACA1,0.8655140995979309,0.8347328901290894,0.375,-0.057482993197278905,-18.700000000000003,294,0,0
Q9HBW0,LPAR2,0.796592652797699,0.7767348289489746,0.375,0.4951149425287359,15.100000000000001,348,1,0
Q9HBW1,LRRC4,0.8363245725631714,0.8286279439926147,0.5,-0.07120980091883611,-2.499999999999998,653,0,0
Q9HBW9,ELTD1,0.8356463313102722,0.8219466209411621,0.4444444444444444,0.17594202898550695,4.799999999999997,690,0,0
Q9HBX8,LGR6,0.8084371089935303,0.8217889070510864,0.375,0.1690796277145816,-26.1,967,2,0
Q9HBX9,RXFP1,0.7987928986549377,0.7855250239372253,0.5,0.1321003963011888,9.799999999999997,757,1,0
Q9HC56,PCDH9,0.8324927091598511,0.8298309445381165,0.375,-0.42586903799514914,-36.999999999999964,1237,2,0
Q9HC58,SLC24A3,0.7706102728843689,0.7365698218345642,0.375,0.14999999999999983,-15.999999999999998,644,0,0
Q9HC73,CRLF2,0.8768237829208374,0.8587676286697388,0.375,-0.2388140161725069,-13.100000000000001,371,1,0
Q9HC97,GPR35,0.7620687484741211,0.7802084684371948,0.375,0.5731391585760521,11.5,309,2,0
Q9HCC8,GDPD2,0.8042219877243042,0.749267041683197,0.4444444444444444,0.23376623376623457,9.599999999999996,539,0,0
Q9HCJ1,ANKH,0.7743370532989502,0.6965911984443665,0.3333333333333333,0.4981707317073178,3.299999999999997,492,0,0
Q9HCJ2,LRRC4C,0.8089370131492615,0.7897251844406128,0.375,-0.11515624999999999,-1.4000000000000057,640,0,0
Q9HCK4,ROBO2,0.837007462978363,0.8491308689117432,0.375,-0.5550072568940494,-11.100000000000001,1378,0,0
Q9HCL0,PCDH18,0.8086178302764893,0.795910120010376,0.4444444444444444,-0.3932158590308369,-53.49999999999996,1135,2,0
Q9HCM2,PLXNA4,0.8571653962135315,0.8330463171005249,0.625,-0.23421330517423367,-9.200000000000005,1894,1,0
Q9HCN3,TMEM8A,0.8402859568595886,0.8030829429626465,0.375,0.14941634241245144,3.3999999999999995,771,0,0
Q9HCN6,GP6,0.8741198182106018,0.9103139638900757,0.4444444444444444,-0.30530973451327453,11.399999999999999,339,0,0
Q9HCU0,CD248,0.8362522721290588,0.8261973857879639,0.4444444444444444,-0.2774108322324955,-26.69999999999998,757,1,0
Q9HCU4,CELSR2,0.8531641364097595,0.8507686853408813,0.375,-0.2707492302429026,-95.10000000000028,2923,2,0
Q9HD20,ATP13A1,0.7891494035720825,0.7394120097160339,0.4444444444444444,0.11403654485049806,12.699999999999996,1204,0,0
Q9HD43,PTPRH,0.780880331993103,0.8194650411605835,0.5,-0.42789237668161306,-30.899999999999977,1115,1,0
Q9HD45,TM9SF3,0.8042135834693909,0.7223576307296753,0.4444444444444444,0.2458404074702884,0.09999999999999787,589,0,0
Q9HDB5,NRXN3,0.8158082962036133,0.7651181221008301,0.4444444444444444,-0.39042386185243333,-0.5000000000000049,637,0,0
Q9N2J8,nan,0.7877506017684937,0.7210845947265625,0.375,0.15495495495495493,10.999999999999996,555,0,0
Q9N2K0,nan,0.8125046491622925,0.7512898445129395,0.4444444444444444,0.14554794520547937,8.799999999999997,584,0,0
Q9NP59,SLC40A1,0.7876055240631104,0.7279300689697266,0.4444444444444444,0.42661996497373056,-4.799999999999999,571,0,0
Q9NP60,IL1RAPL2,0.8667185306549072,0.8353333473205566,0.4444444444444444,-0.2889212827988338,-7.400000000000004,686,2,0
Q9NP78,ABCB9,0.7647711038589478,0.7384783029556274,0.4444444444444444,0.2485639686684077,3.6999999999999984,766,0,0
Q9NP91,SLC6A20,0.7808018922805786,0.7157876491546631,0.5,0.4812500000000005,-1.5,592,1,0
Q9NP94,SLC39A2,0.7326855659484863,0.7112250924110413,0.3333333333333333,0.6831715210355992,-5.900000000000002,309,1,0
Q9NP99,TREM1,0.9010779857635498,0.8865323662757874,0.6666666666666666,-0.15470085470085473,5.4,234,1,0
Q9NPA1,KCNMB3,0.8224937319755554,0.7583138346672058,0.3333333333333333,-0.10107526881720423,0.29999999999999893,279,1,0
Q9NPA2,MMP25,0.7762768864631653,0.765619158744812,0.375,-0.4991103202846971,6.300000000000001,562,0,0
Q9NPB9,ACKR4,0.7764971852302551,0.7655884027481079,0.375,0.5254285714285716,8.2,350,1,0
Q9NPC1,LTB4R2,0.7267929315567017,0.7596651315689087,0.375,0.41843575418994494,20.700000000000003,358,1,0
Q9NPD5,SLCO1B3,0.8032757043838501,0.7801713943481445,0.5,0.19501424501424502,18.299999999999997,702,1,0
Q9NPD7,NRN1,0.8287743330001831,0.781109094619751,0.375,0.20774647887323955,0.10000000000000009,142,0,0
Q9NPF0,CD320,0.8064833283424377,0.8016838431358337,0.3333333333333333,-0.0039007092198582193,-9.9,282,1,0
Q9NPG1,FZD3,0.8252789378166199,0.792516827583313,0.375,0.04879879879879857,4.9999999999999964,666,1,0
Q9NPG4,PCDH12,0.8290331363677979,0.8369847536087036,0.375,-0.3353885135135131,-41.19999999999997,1184,2,0
Q9NPH3,IL1RAP,0.8752617835998535,0.8453461527824402,0.375,-0.2154385964912284,6.0,570,2,0
Q9NPH5,NOX4,0.7981332540512085,0.7419028878211975,0.375,-0.05190311418685143,15.899999999999995,578,0,0
Q9NPR2,SEMA4B,0.8325796127319336,0.8454024791717529,0.5,-0.16212664277180436,-1.3000000000000007,837,1,0
Q9NPR9,GPR108,0.8484306335449219,0.8029929399490356,0.375,0.15543278084714537,9.099999999999996,543,0,0
Q9NPU4,C14orf132,0.7712633609771729,0.6939946413040161,0.25,0.3216867469879518,-6.9,83,0,0
Q9NPY3,CD93,0.8520076870918274,0.8627529144287109,0.375,-0.33972392638036786,-14.899999999999999,652,2,0
Q9NQ11,ATP13A2,0.7978461980819702,0.7640102505683899,0.5,0.23194915254237336,10.999999999999996,1180,0,0
Q9NQ25,SLAMF7,0.8966219425201416,0.9127497673034668,0.6666666666666666,-0.18776119402985073,-3.2999999999999994,335,0,0
Q9NQ34,TMEM9B,0.8081462383270264,0.7378309369087219,0.375,0.0045454545454543215,3.6000000000000005,198,0,0
Q9NQ40,SLC52A3,0.8003546595573425,0.7508950233459473,0.3333333333333333,0.8219616204690848,-9.800000000000002,469,1,0
Q9NQ60,EQTN,0.8045874238014221,0.7377345561981201,0.375,-0.47891156462585055,-13.400000000000002,294,0,0
Q9NQ84,GPRC5C,0.8208698034286499,0.7550132870674133,0.375,0.36167800453514776,6.799999999999997,441,2,0
Q9NQ90,ANO2,0.8071057796478271,0.7546783685684204,0.4444444444444444,-0.26923847695390657,-7.800000000000006,998,0,0
Q9NQA5,TRPV5,0.8184162974357605,0.7690353989601135,0.4444444444444444,0.09259259259259278,-9.900000000000004,729,2,0
Q9NQN1,OR2S2,0.6242817640304565,0.6950180530548096,0.3333333333333333,0.7338557993730411,3.5000000000000004,319,1,0
Q9NQS3,PVRL3,0.8784394860267639,0.8608508110046387,0.375,-0.20983606557377052,-7.8000000000000025,549,0,0
Q9NQS5,GPR84,0.8102818727493286,0.7819389700889587,0.3333333333333333,0.305808080808081,18.0,396,2,0
Q9NQX7,ITM2C,0.8034406900405884,0.7298415899276733,0.375,-0.15880149812734082,2.5999999999999988,267,0,0
Q9NR16,CD163L1,0.8125416040420532,0.8109157085418701,0.4444444444444444,-0.20805230557467277,-46.69999999999996,1453,2,0
Q9NR61,DLL4,0.838234543800354,0.8316906094551086,0.375,-0.3737226277372259,-2.1999999999999993,685,0,0
Q9NR96,TLR9,0.7839919328689575,0.7936214208602905,0.375,0.014825581395348432,14.199999999999992,1032,2,0
Q9NR97,TLR8,0.8003605604171753,0.777095377445221,0.5,-0.1628242074927953,-8.400000000000007,1041,2,0
Q9NRA2,SLC17A5,0.6508263945579529,0.6868023872375488,0.375,0.3820202020202023,5.199999999999998,495,0,0
Q9NRD8,DUOX2,0.8254335522651672,0.7821561694145203,0.4444444444444444,-0.14799741602067057,8.1,1548,0,0
Q9NRD9,DUOX1,0.8205862045288086,0.7768262624740601,0.375,-0.19032882011605268,9.69999999999999,1551,0,0
Q9NRJ7,PCDHB16,0.7570587992668152,0.8213254809379578,0.4444444444444444,-0.1680412371134014,-25.699999999999992,776,2,0
Q9NRM0,SLC2A9,0.7429481744766235,0.7291284799575806,0.3333333333333333,0.4129629629629637,10.7,540,1,0
Q9NRM6,IL17RB,0.8573777079582214,0.8126814365386963,0.3333333333333333,-0.09083665338645423,8.499999999999998,502,2,0
Q9NRR2,TPSG1,0.7872359752655029,0.8489830493927002,0.375,0.11619937694704054,-0.20000000000000107,321,0,0
Q9NRX5,SERINC1,0.7909729480743408,0.7128525972366333,0.3333333333333333,0.48631346578366474,-5.4,453,0,0
Q9NS62,THSD1,0.8463748097419739,0.803890585899353,0.375,-0.4713615023474172,7.6999999999999975,852,0,0
Q9NS64,RPRM,0.7941260933876038,0.7326694130897522,0.25,0.4422018348623854,-3,109,0,0
Q9NS66,GPR173,0.8183527588844299,0.7885854840278625,0.375,0.4825737265415561,18.2,373,2,0
Q9NS67,GPR27,0.7688236236572266,0.749463677406311,0.3333333333333333,0.5586666666666684,13.899999999999999,375,2,0
Q9NS68,TNFRSF19,0.851917564868927,0.8324404954910278,0.375,-0.20047281323877073,-10.200000000000001,423,1,0
Q9NS75,CYSLTR2,0.7759928703308105,0.7883597612380981,0.5,0.5202312138728331,19.699999999999996,346,1,0
Q9NS82,SLC7A10,0.7210571765899658,0.724560022354126,0.375,0.6026768642447431,5.9999999999999964,523,1,0
Q9NS93,TM7SF3,0.8240007162094116,0.7512195110321045,0.375,0.3191228070175443,-1.0000000000000018,570,0,0
Q9NSA0,SLC22A11,0.7659477591514587,0.7789771556854248,0.3333333333333333,0.46345454545454623,9.5,550,0,0
Q9NSD5,SLC6A13,0.7987114191055298,0.7498399019241333,0.375,0.4274086378737548,1.6999999999999997,602,1,0
Q9NSD7,RXFP3,0.8093841671943665,0.8097547292709351,0.4444444444444444,0.3411513859275057,12.800000000000002,469,1,0
Q9NSI5,IGSF5,0.8872262239456177,0.8869461417198181,0.375,-0.3867321867321865,4.599999999999998,407,1,0
Q9NT68,TENM2,0.8231161832809448,0.7765851616859436,0.5,-0.38622927180966077,-22.49999999999995,2774,0,0
Q9NT99,LRRC4B,0.8289708495140076,0.8362773060798645,0.375,-0.1683029453015431,-0.5000000000000042,713,0,0
Q9NTG1,PKDREJ,0.855355978012085,0.8207541704177856,0.4444444444444444,-0.0035952063914781577,65.10000000000002,2253,1,0
Q9NTN9,SEMA4G,0.8359993696212769,0.8474040031433105,0.375,-0.3033412887828155,6.099999999999998,838,1,0
Q9NTQ9,GJB4,0.8020733594894409,0.7274808883666992,0.375,0.04360902255639095,4.899999999999999,266,0,0
Q9NU53,GINM1,0.8498695492744446,0.8057942986488342,0.4444444444444444,-0.02030303030303035,-11.8,330,0,0
Q9NUM3,SLC39A9,0.6893998980522156,0.6438433527946472,0.375,0.5436482084690553,-5.9000000000000075,307,1,0
Q9NUM4,TMEM106B,0.8332873582839966,0.7755676507949829,0.4444444444444444,-0.23430656934306576,-0.4999999999999991,274,0,0
Q9NUN5,LMBRD1,0.7834406495094299,0.6942319273948669,0.5,0.33814814814814803,2.6999999999999975,540,1,0
Q9NV12,TMEM140,0.8116021156311035,0.753990650177002,0.375,0.7437837837837834,1.1,185,0,0
Q9NV96,TMEM30A,0.7970806956291199,0.712640643119812,0.375,-0.2695290858725764,6.4,361,0,0
Q9NWF4,SLC52A1,0.7936591506004333,0.7516792416572571,0.4444444444444444,0.8011160714285736,-5.000000000000002,448,1,0
Q9NX52,RHBDL2,0.783967137336731,0.7314157485961914,0.4444444444444444,0.4280528052805279,-0.3999999999999999,303,0,0
Q9NX61,TMEM161A,0.7834066152572632,0.7161033153533936,0.4444444444444444,0.3730688935281839,6.899999999999999,479,0,0
Q9NX77,ERVK13-1,0.8132061958312988,0.7360773086547852,0.4444444444444444,-0.07406639004149422,13.399999999999995,482,0,0
Q9NXL6,SIDT1,0.8270198702812195,0.7585550546646118,0.5,0.20822249093107648,0.6000000000000001,827,0,0
Q9NY15,STAB1,0.8228244185447693,0.8069338798522949,0.375,-0.18264591439688654,-36.800000000000004,2570,0,0
Q9NY25,CLEC5A,0.869803786277771,0.852074146270752,0.375,-0.26382978723404266,6.199999999999999,188,0,0
Q9NY35,CLDND1,0.8193520307540894,0.7493304014205933,0.3333333333333333,0.23557312252964405,-4.500000000000002,253,1,0
Q9NY37,ASIC5,0.8279320597648621,0.7931851148605347,0.375,-0.09564356435643567,8.499999999999996,505,1,0
Q9NY46,SCN3A,0.795968770980835,0.7461428046226501,0.5,0.030850000000000034,-22.199999999999996,2000,1,0
Q9NY64,SLC2A8,0.6225764155387878,0.6757018566131592,0.375,0.7243186582809242,1.5000000000000004,477,1,0
Q9NY72,SCN3B,0.9014749526977539,0.9031457901000977,0.375,-0.0674418604651163,-12.8,215,1,0
Q9NY84,VNN3,0.0,0.0,0.0,0,0,0,0,0
Q9NY91,SLC5A4,0.7725024819374084,0.7263743281364441,0.4444444444444444,0.5708649468892275,-6.1,659,1,0
Q9NYB5,SLCO1C1,0.7979907393455505,0.7783828973770142,0.375,0.18792134831460652,16.7,712,1,0
Q9NYJ7,DLL3,0.8006978034973145,0.8018566370010376,0.375,-0.14676375404530753,5.399999999999997,618,0,0
Q9NYK1,TLR7,0.8048372864723206,0.7914662957191467,0.625,-0.13450905624404189,13.699999999999996,1049,2,0
Q9NYM4,GPR83,0.7924661636352539,0.7917344570159912,0.375,0.33640661938534316,16.1,423,2,0
Q9NYQ6,CELSR1,0.8528931140899658,0.8436623215675354,0.375,-0.2437956204379567,-59.79999999999992,3014,2,0
Q9NYQ7,CELSR3,0.8393179178237915,0.8383133411407471,0.375,-0.271256038647345,-28.399999999999892,3312,2,0
Q9NYQ8,FAT2,0.8464194536209106,0.8502468466758728,0.5555555555555556,-0.24964359622901902,-186.60000000000042,4349,1,0
Q9NYV7,TAS2R16,0.8088231086730957,0.7612330317497253,0.375,0.8130584192439875,11.9,291,1,0
Q9NYV8,TAS2R14,0.7985588312149048,0.7643242478370667,0.375,0.66813880126183,20.700000000000003,317,1,0
Q9NYW0,TAS2R10,0.7897462844848633,0.7410016059875488,0.375,0.7293159609120531,13.299999999999999,307,1,0
Q9NYW1,TAS2R9,0.796696662902832,0.761001467704773,0.4444444444444444,0.9118589743589757,16.7,312,1,0
Q9NYW2,TAS2R8,0.7986920475959778,0.7506678700447083,0.4444444444444444,0.8168284789644024,16.799999999999997,309,1,0
Q9NYW3,TAS2R7,0.8019627928733826,0.7715479731559753,0.375,0.662578616352202,19.799999999999997,318,1,0
Q9NYW5,TAS2R4,0.7983949184417725,0.7567748427391052,0.375,0.7668896321070244,18.699999999999996,299,1,0
Q9NYW6,TAS2R3,0.8031164407730103,0.7679145932197571,0.375,0.5876582278481021,14.899999999999999,316,1,0
Q9NYW7,TAS2R1,0.7880291938781738,0.7530615925788879,0.375,1.047491638795989,18.9,299,1,0
Q9NYX4,CALY,0.8080198764801025,0.7528600692749023,0.375,-0.45806451612903276,-0.6000000000000014,217,0,0
Q9NYZ4,SIGLEC8,0.8627700805664062,0.9192120432853699,0.375,-0.367535070140281,5.099999999999998,499,0,0
Q9NZ53,PODXL2,0.8198108077049255,0.8048115968704224,0.4444444444444444,-0.4894214876033049,-71.5,605,0,0
Q9NZ94,NLGN3,0.8073474168777466,0.7546819448471069,0.375,-0.32606132075471644,-13.299999999999995,848,0,0
Q9NZC2,TREM2,0.8846694827079773,0.8907843232154846,0.3333333333333333,-0.13217391304347825,-5.900000000000002,230,1,0
Q9NZD1,GPRC5D,0.8211761713027954,0.7497657537460327,0.3333333333333333,0.6982608695652183,-7.699999999999999,345,2,0
Q9NZH0,GPRC5B,0.8221815824508667,0.7596915364265442,0.375,0.5029776674937978,4.799999999999999,403,2,0
Q9NZM1,MYOF,0.8097215294837952,0.7497590780258179,0.375,-0.45608927704997676,-25.399999999999977,2061,0,0
Q9NZN1,IL1RAPL1,0.8609047532081604,0.8197894096374512,0.375,-0.3372126436781607,-9.500000000000005,696,2,0
Q9NZP0,OR6C3,0.5811298489570618,0.6426457166671753,0.5,0.72411575562701,6.6,311,1,0
Q9NZP2,OR6C2,0.599640965461731,0.6602334380149841,0.375,0.7964743589743586,9.700000000000001,312,1,0
Q9NZP5,OR5AC2,0.6076467037200928,0.668696403503418,0.4444444444444444,0.7097087378640784,9.8,309,1,0
Q9NZQ7,CD274,0.8867548108100891,0.9041717648506165,0.4444444444444444,-0.22620689655172432,-0.09999999999999964,290,2,0
